epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717752064,2024-06-18T16.35.52.064,3.277,-0.557,-0.782,0.147
1718717752074,2024-06-18T16.35.52.074,3.287,-0.549,-0.787,0.153
1718717752084,2024-06-18T16.35.52.084,3.297,-0.548,-0.787,0.154
1718717752095,2024-06-18T16.35.52.095,3.308,-0.551,-0.794,0.157
1718717752103,2024-06-18T16.35.52.103,3.316,-0.551,-0.796,0.155
1718717752114,2024-06-18T16.35.52.114,3.327,-0.554,-0.795,0.157
1718717752124,2024-06-18T16.35.52.124,3.337,-0.553,-0.803,0.161
1718717752134,2024-06-18T16.35.52.134,3.347,-0.556,-0.815,0.160
1718717752143,2024-06-18T16.35.52.143,3.356,-0.556,-0.820,0.159
1718717752153,2024-06-18T16.35.52.153,3.366,-0.556,-0.819,0.161
1718717752164,2024-06-18T16.35.52.164,3.377,-0.556,-0.818,0.165
1718717752174,2024-06-18T16.35.52.174,3.387,-0.550,-0.821,0.167
1718717752183,2024-06-18T16.35.52.183,3.396,-0.542,-0.817,0.168
1718717752193,2024-06-18T16.35.52.193,3.406,-0.542,-0.812,0.167
1718717752203,2024-06-18T16.35.52.203,3.416,-0.542,-0.814,0.170
1718717752213,2024-06-18T16.35.52.213,3.426,-0.537,-0.816,0.178
1718717752222,2024-06-18T16.35.52.222,3.435,-0.531,-0.816,0.180
1718717752232,2024-06-18T16.35.52.232,3.445,-0.541,-0.813,0.181
